mg,bp_rp
2.599629180291167,1.6140585
4.643794883391177,1.4881306
8.489626023727627,2.3431683
7.446560538113122,1.5592041
5.551685683581189,1.2868366
8.429329313930655,2.0429192
8.163657349956946,1.8042622
4.93596875636621,1.4257612
6.553732090856936,1.256876
3.373265885808646,2.1128998
8.296361620906293,2.216877
5.952377734870819,1.1631794
4.485366801010802,1.3286562
2.145653361936514,2.5004473
6.812130447459641,1.2458496
5.602083635461771,1.0946522
3.45422783884702,1.0763807
6.58617118721666,1.7239742
2.7898503176421325,0.53114414
5.480841283689383,1.1217604
5.865180489897398,1.2140999
7.4411906308811915,1.8745632
5.813963866815357,1.142374
8.072011077841875,1.883501
7.358692735637149,1.5796833
4.336140059124874,1.1035671
5.126954886259753,0.8980694
4.705981201160155,1.4885674
4.8392981514528195,1.4146776
6.835234323258646,1.5902023
6.311231083176768,1.3206081
4.434160993426566,1.5117073
5.280163657053203,0.90670204
8.410926388216932,2.1439514
3.573894006612541,0.86231136
3.5787632262421685,0.8925209
6.746962928081356,1.4690342
8.625980916842522,1.9740734
2.152956150172134,1.3911772
4.650031852296722,0.9063339
8.386957345789874,2.0118313
3.6822048631510302,1.5026035
3.572110743418909,0.9901924
6.203708663141924,1.6628952
8.617310362151613,2.0445976
4.9929148664673555,1.7440786
7.388115981080787,1.7168217
8.30912374033063,2.248869
5.786339688726903,1.0745602
3.981095186656491,1.2986507
5.2346696148641705,0.9606781
7.180169691615866,1.666729
2.1160128414757136,2.0373344
9.29059053665502,2.467472
6.993912301390694,1.1990643
3.4904147782496935,1.1728258
8.859912733999632,2.1072369
-1.1867818188983623,2.5365934
-2.7828842741855935,1.9472828
6.634145806869427,1.2678185
5.375426888697506,1.0618744
4.752643173839736,1.0350657
10.04464574473733,2.4495144
6.3296890738347,1.4371529
6.566481149885288,1.3430462
9.959129746298629,2.7980194
4.85287767943392,1.323575
4.112253766319656,1.0046825
8.445325843264975,2.2925816
7.0452448137016646,1.5963287
5.027711676347181,1.0827332
6.791076142045064,2.1819172
6.6694353679487435,1.3854065
3.5310251456646053,0.8252592
6.414973861030457,1.2777348
4.2371183733010565,0.88658524
7.9061236913235895,2.0045528
4.081288966763989,1.351306
7.221637740143333,1.449585
4.1106332745142,1.2886992
4.741641871704175,0.9809532
5.096868744436753,0.96546173
3.8723566583728157,1.0479393
7.539604586755146,1.5246582
-0.6642258465099804,2.279625
4.197112452395247,0.9552889
7.1716655829927625,1.8023186
8.906749839793854,1.9840736
4.905741780339428,1.0202837
4.251840224729065,0.94833565
7.628723690985598,1.7120247
6.408919215392686,1.2901306
7.457032517786661,1.6990948
3.566711673356659,1.4784422
3.288015782475533,0.9125881
1.110879946292048,1.3176489
5.463326755795579,1.0955477
5.008316303782275,1.2430649
3.0243618656807225,0.9513931
7.909574259210082,2.0076637
9.215058196236047,2.2307835
4.5935871402833595,0.9438362
6.501766505947504,1.2465801
3.5126045119698155,1.5497656
5.728236664600281,1.0839396
5.388305790774973,1.6255703
5.800933135553075,1.1339378
3.531959269029155,1.340086
3.6170334956756935,0.94497967
3.503406935520811,1.0368853
6.667754265389071,1.9848385
4.856770715185544,2.5930452
5.638778750771614,1.0197258
2.3338574179101776,1.2202797
2.471348294790488,0.9569216
2.293852367087524,2.250702
1.8005738149206607,1.0393429
5.648836654625958,1.0948124
9.687441315418571,2.2730446
8.879461861221298,2.7082806
6.31495369624956,1.3996563
5.202317850110051,1.155179
3.2934741606907085,0.86308575
7.427945913507646,1.5585194
5.080737514432929,1.9937115
3.920863617192353,1.8799257
1.3749179178995181,1.8463831
5.476466700846462,1.1962929
7.1716509972387,1.6726475
7.532632556320529,1.4153137
8.006231533822422,1.9956112
5.190810820539195,1.0336876
5.821386415992137,1.0685825
8.866806516222837,2.0382195
3.8026641768189364,0.80515575
6.3527005076878815,1.4573498
6.379250809758375,1.3070526
3.797905284982278,0.84803104
5.364940061443557,1.2997627
8.019868304200383,1.9501572
4.819798199638576,1.5045109
