mg,bp_rp
6.088635099518868,1.268076
6.65281863624508,1.4191494
6.38459539195695,1.5240364
8.631678651109091,2.18299
10.991009424831894,3.1137352
5.274596427077867,1.3172159
7.392319178454411,1.6437521
6.0706676616535376,1.4266148
8.33082240291873,2.1086264
8.184978771953176,2.0202503
6.937592795996082,1.6293259
8.219393028840514,2.0363111
1.9775487858162535,1.7252884
5.102921715303948,1.2704649
5.72749796346195,1.2464666
4.198333048355618,1.2707491
6.089011787677471,1.5387354
5.833038853783915,1.1562681
4.380527665958388,0.93894196
5.919522395745222,1.4465694
10.8027999733516,2.86895
10.484689384612171,2.7136478
2.931240605591819,1.0449543
7.254873015146536,1.7443781
6.1479815300214256,1.3428392
7.3481249800690875,1.7285767
6.173314854632228,1.3395948
7.96005565310805,1.867382
4.467724202067529,1.4708223
9.368731305765195,2.3312082
8.591760685768222,2.345871
1.7584558146308336,1.7573481
4.822927892036512,1.137145
5.1752541679562025,1.2232418
5.591034862695501,1.3712521
10.19002825521661,2.7884254
6.424110678193621,1.5650816
9.55914375665753,2.3386917
6.032864735295831,1.4015799
6.57593440763614,1.5868816
4.45806207578466,1.2233601
4.2948161769167434,1.2709599
5.051402100076478,1.2118683
4.868482550150487,1.0604048
7.306176064061827,1.6934958
4.02621059085741,1.0822678
4.041836492260527,0.9928217
5.061399306724384,1.3682814
7.677173188930372,1.7840776
7.957819208766249,1.8543568
10.641977288439968,2.5809326
9.370245953817907,2.4213285
8.650562642435279,2.2264557
6.50402985958176,1.4617014
6.181535934288796,1.5699501
9.967876827092375,2.6610756
4.640283797446754,1.1508846
6.940775352917239,1.6603127
4.853851625644873,1.1683044
7.966135373225509,1.9139385
7.165005633898559,1.7396288
8.973695852596357,2.305481
10.872314222484604,2.5810585
5.01325771969173,1.2913656
2.88202048611781,1.6865501
4.619066487849016,1.5528936
5.538419091255708,1.3226395
2.134646498849172,1.6091003
5.296170515547457,1.3296633
5.259934235436903,1.3986292
7.45273468811849,1.6530399
5.4162357850347504,1.3148594
8.201322695598712,2.322136
4.61433380550856,1.2748079
6.686298337558664,1.517273
5.461476742911449,1.3365602
3.191209522381161,1.0052881
3.8236332325093993,1.0864792
4.556111105944211,1.1750355
8.990535288014243,2.4066782
11.209025259553215,3.079239
5.698997810690404,1.5662012
7.8724901270188745,1.8967056
8.438633073030523,2.2744198
3.757740567398395,1.1407118
5.776904283577316,1.3306227
5.451592967423402,1.3386011
5.569961518771752,1.470931
3.7926408407272625,1.2001591
5.773525632141499,1.2961216
6.6804488027747375,1.6705484
9.531777381745549,2.503521
10.919590398882477,2.9095592
4.575229277578131,1.213232
4.537321803870494,1.1750641
1.8622283634892618,0.4268074
7.081320316358166,1.5995073
4.58546179484992,1.1873302
9.89856762352974,2.6428804
6.070504822711193,1.4383764
2.1239223931938724,1.7749825
4.26926735042127,1.2672567
1.3146127668372838,1.6347351
5.789948734999896,1.2925339
7.387568460782752,1.701829
5.069794807817367,1.2515516
5.848601580977316,1.4920578
7.107449447136478,1.6932011
7.6361513887579875,1.594347
5.058761041295547,1.138731
4.0597077434749025,1.1757498
7.853764677850549,1.8618736
10.060341515401042,2.8715324
1.0000516922300555,1.6001577
0.7540332754990065,1.7816029
6.332553160911726,1.4721222
0.9253177708123719,1.6596975
8.600544910742244,2.0486498
7.626433518014,1.8559532
13.243600742087075,3.6732016
6.5198511985202785,1.5673218
3.8764487438799478,1.3098955
13.342290006155348,3.7817345
6.211385172177035,1.5197659
4.6297165911195,0.8295064
1.614588117820377,1.0382357
4.806147678359885,1.2875195
4.937152725810561,1.322011
10.675110747045295,-0.37547112
9.252271452245264,2.4039106
7.118807862607621,1.7776308
6.029019614266083,1.4134064
5.339470281868328,1.2709618
7.5208750989660444,1.7442999
3.5132680578127644,1.5871582
9.095084828535814,2.2125568
3.7230981795097495,1.2544565
5.927273607064034,1.2960682
7.60886765973887,2.0615854
6.6547984253706325,1.3664474
10.058344308197363,2.694622
6.518924331021278,1.5013647
7.110062302594958,1.609189
6.853522426238051,1.5824614
10.323949584783364,2.5442085
